instance,profile,policy,label,population,n_routes,A_l1,A_l2,A_l2_over_l1,A_l1_over_tr,Delta_A,E_spec_norm,eta,angle_vM_vA_deg,angle_uslope_vM_deg,angle_uslope_E1_deg,angle_uslope_vA_deg,M_l1,M_l2,M_ld,M_l2_over_l1,M_gap12,M_gap12_rel,M_leading_multiplicity,M_trace,M_residual_opt,M_residual_uslope,M_transfer_ratio,M_transfer_bound_ratio,M_transfer_excess,M_transfer_bound_excess,M_q_rayleigh,M_beta_q,M_transfer_identity_excess,M_bound_slack_over_actual_excess,M_bound_slack_fraction,M_gap12_degenerate,eigengap_degenerate,mu_n,mu_mean,mu_p50,mu_p90,mu_p95,mu_max,sqrt_mu_p50,sqrt_mu_p90,sqrt_mu_p95,sqrt_mu_max,theorem_factor_exact_observed,theorem_factor_spectral_bound,Ce_u,Ce_best_found_min,Ce_best_found_max,Ce_best_found_spread,Ce_rho_best_found,Ce_global_lower_bound,Ce_rho_certified_upper,Ce_random_p05,Ce_random_p50,Ce_random_p95,Ce_pca_top,Ce_pca_bottom,Ce_cov_l1,Ce_cov_l2,Ce_cov_ld,Ce_cov_l2_over_l1,Ce_search_seconds,certificate_factor_best_found,certificate_factor_spectral_best_found,certificate_factor_certified_upper
SCA3-5,moderate,-,train_random_unique,train_random_unique,200,454093713217411.06,1338067197514.4766,0.0029466763325874026,0.990811034755174,452755646019896.56,204806417496092.53,0.45235530312324856,23.430773405927827,0.0,1.909095910416423e-06,23.430773405927827,347564284475876.94,28527690394222.72,151287035013.68396,0.08207888919669107,319036594081654.25,0.9179211108033091,1,382069979530635.44,34505695054758.5,34505695054758.5,1.0,1.000000000000011,0.0,0.38570590881288697,nan,nan,0.0,nan,nan,0,0,200,2.2656119823342573,2.276202391727737,2.8010341635232208,2.873809642947705,3.7264694909818656,1.50870884684026,1.6736284817550484,1.695231405123849,1.9304065610595778,1.9304065610595778,1.9304065610595886,4.0180872999386334,4.007213076857858,4.046947264701445,1.009915666345036,1.002713662306498,1.5715738347064603,2.556728300766814,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.9356450325805417,1.9356450325805525,4.935525086646963
SCA3-5,moderate,SAA,search_call_weighted,search_call_weighted,3059,2853521116282862.0,253289564881663.2,0.08876386561022219,0.8896651495116479,2600231551401199.0,1177780858140130.5,0.4529522986156576,19.832074940383258,6.200337542320655,6.2003375423205735,21.11587270538883,2151955072328107.0,202884451356557.7,604504031965.5176,0.0942791296925478,1949070620971549.2,0.9057208703074522,1,2656396377080517.0,504441304752410.0,528389720827793.0,1.0474751291176232,1.0497496438986378,23948416075383.0,25095775279196.645,98962568196384.31,0.04571921732045646,23948416075381.715,0.047909607057188025,0.04571921732040523,0,0,3059,2.035595315727404,2.019802072514583,2.3701018226406085,2.48249942198448,3.1019056506026925,1.4211974080030483,1.5395135019351434,1.575594941701077,1.7612227714297508,1.8025451511337354,1.8045011366378656,4.0180872999386334,4.007213076857858,4.046947264701445,1.009915666345036,1.002713662306498,1.5715738347064603,2.556728300766814,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.8074366499661279,1.8093979433543927,4.6086182013136145
SCA3-5,moderate,SAA,search_unique_ordered_route,search_unique_ordered_route,2688,2552639656887602.5,227368391398542.47,0.08907187145864902,0.8899468047006072,2325271265489060.0,1054355684276768.9,0.4534334122324488,19.874884055007914,6.085087850534921,6.085087850534915,21.027668273605254,1925800112363087.0,181496618657129.56,547529241337.479,0.09424478557871768,1744303493705957.5,0.9057552144212824,1,2376647408413157.0,450847296050070.0,471522010747806.25,1.0458574663281115,1.0479858510611333,20674714697736.25,21634291199573.375,85940996576348.11,0.04435442293839036,20674714697735.203,0.046413046848099555,0.044354422938341874,0,0,2688,2.0225468726584626,2.0121812426594947,2.359777767799711,2.466790726485193,3.1019056506026925,1.418513744235936,1.536156814861132,1.5706020030810839,1.7612227714297508,1.8011527377011047,1.80298453491931,4.0180872999386334,4.007213076857858,4.046947264701445,1.009915666345036,1.002713662306498,1.5715738347064603,2.556728300766814,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.80604045799365,1.8078772260909195,4.6050581784840405
SCA3-5,moderate,SAA,search_unique_customer_set_A_only,search_unique_customer_set_A_only,384,289126442085624.5,20857868024023.2,0.07214099088815323,0.9026335316568833,268268574061601.3,nan,nan,0.0,21.177945404712368,nan,21.177945404712368,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.0180872999386334,4.007213076857858,4.046947264701445,1.009915666345036,1.002713662306498,1.5715738347064603,2.556728300766814,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,nan,nan,nan
SCA3-6,moderate,-,train_random_unique,train_random_unique,200,425455189174803.4,1716123281886.9688,0.004033616995518367,0.9878435155171068,423739065892916.4,203091146728482.47,0.4792835097715675,23.813158951680805,8.537736462515939e-07,0.0,23.813158951680805,307039091033989.75,26703906903413.047,258922283060.8761,0.08697233571622605,280335184130576.7,0.9130276642837739,1,339732374402246.25,32693283368256.5,32693283368256.5,1.0,1.0,0.0,0.0,nan,nan,0.0,nan,nan,0,0,200,2.254542511944525,2.291110047231948,2.8743767022763884,3.002636754163665,3.443379566005033,1.5136403851075575,1.6953985788806205,1.7328115693319217,1.8556345453792977,1.8556345453792977,1.8556345453792977,4.015829033305904,4.007213076857858,4.046947264701445,1.009915666345036,1.002150111881448,1.5715738347064603,2.5552913548321983,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.8596243672629431,1.8596243672629431,4.741686911535696
SCA3-6,moderate,SAA,search_call_weighted,search_call_weighted,2775,2411404961606868.5,151567746709203.25,0.06285453879476315,0.9179946057765438,2259837214897665.0,1025167833745907.2,0.45364676136299986,20.700240175103875,4.700169723541331,4.7001697235412045,23.716471591290386,1788396119430022.5,199219550833040.4,1822408351115.3108,0.11139565148270028,1589176568596982.0,0.8886043485172996,1,2165860574213351.8,377464454783329.25,388893044587592.75,1.0302772609697082,1.031779882211842,11428589804263.5,11995775912171.357,86295459289982.31,0.047282152656244976,11428589804261.965,0.049628704645280505,0.04728215265611701,0,0,2775,1.8577427950679788,1.8598046383237885,2.1488409300899995,2.1928210947821913,2.668098591601874,1.3637465447522823,1.465892536987882,1.4808176994138191,1.6334315386944975,1.6579750628259504,1.6591836699330678,4.015829033305904,4.007213076857858,4.046947264701445,1.009915666345036,1.002150111881448,1.5715738347064603,2.5552913548321983,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.661539894707677,1.6627511004552953,4.236609344566522
SCA3-6,moderate,SAA,search_unique_ordered_route,search_unique_ordered_route,2555,2236460037265336.5,139891499033058.39,0.0625504130197259,0.9186036081703327,2096568538232278.0,951187771268454.5,0.4536878971151826,20.673691304657744,4.710990353558866,4.710990353558693,23.736961098142878,1657332236865346.5,183779672269559.22,1641664908171.5322,0.11088885389519566,1473552564595787.2,0.8891111461048044,1,2005428035932729.8,348095799067383.25,358723113393101.75,1.0305298551553657,1.0320834198600801,10627314325718.5,11168103673008.918,81814615477194.7,0.04842266539831264,10627314325717.14,0.05088673682886065,0.04842266539819093,0,0,2555,1.8564980191920362,1.8615523208883262,2.150352375234336,2.1945291745541855,2.668098591601874,1.3643871594559684,1.466407982694178,1.4813943325674723,1.6334315386944975,1.6581782941359817,1.6594277082609912,4.015829033305904,4.007213076857858,4.046947264701445,1.009915666345036,1.002150111881448,1.5715738347064603,2.5552913548321983,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.6617435629877626,1.662995663492927,4.237128659776076
SCA3-6,moderate,SAA,search_unique_customer_set_A_only,search_unique_customer_set_A_only,357,260741744009503.78,15749676281808.18,0.06040335559477626,0.9218366150478706,244992067727695.6,nan,nan,0.0,24.65632849065141,nan,24.65632849065141,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.015829033305904,4.007213076857858,4.046947264701445,1.009915666345036,1.002150111881448,1.5715738347064603,2.5552913548321983,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,nan,nan,nan
SCA3-7,moderate,-,train_random_unique,train_random_unique,200,486575969461895.3,1685427968928.8232,0.0034638536933764715,0.9900385484975532,484890541492966.5,212553641423258.88,0.43835386181964126,24.33744433379001,0.0,0.0,24.337444333789996,399690485497596.3,30454011704228.246,192068156521.18845,0.07619398712059508,369236473793368.06,0.9238060128794049,1,436911327960864.94,37220842463268.625,37220842463268.625,1.0,1.0,0.0,0.0,nan,nan,0.0,nan,nan,0,0,200,2.2199852425954423,2.245964086119791,2.773932504268485,2.922198799570566,3.5115652549540277,1.498653974037339,1.66551268409879,1.7094371551317016,1.8739170886018484,1.8739170886018484,1.8739170886018484,4.017573248775494,4.007213076857858,4.046947264701445,1.009915666345036,1.0025853808417295,1.5715738347064603,2.5564012075359472,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.8787618779417092,1.8787618779417092,4.790483908124012
SCA3-7,moderate,SAA,search_call_weighted,search_call_weighted,3199,2752989905884932.0,219664546083400.0,0.0797912646224506,0.8915658163713841,2533325359801532.0,1091703328830411.9,0.43093688088921156,21.634877908731916,4.427548853602156,4.427548853602118,22.716402500648762,2312931719486956.5,173274002955419.38,922974719032.9674,0.0749153126724615,2139657716531537.0,0.9250846873275385,1,2722583330299735.5,409651610812779.0,423069795901304.5,1.0327551136974729,1.0336350155727154,13418185088525.5,13778638309075.791,61405801780645.24,0.026160293380587306,13418185088525.37,0.026863038344770707,0.026160293380577793,0,0,3199,2.0594820130889646,2.1011753216567564,2.4930284679654764,2.5576075016136715,3.017605181444338,1.4495431423923733,1.5789326989466772,1.5992521694884991,1.7371255514338444,1.765346193316379,1.766098065995919,4.017573248775494,4.007213076857858,4.046947264701445,1.009915666345036,1.0025853808417295,1.5715738347064603,2.5564012075359472,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.7699102855435993,1.7706641021003604,4.512933140312979
SCA3-7,moderate,SAA,search_unique_ordered_route,search_unique_ordered_route,2823,2458447266676648.5,194869102474273.94,0.07926511384468285,0.892695091154518,2263578164202374.5,971086940230790.0,0.429005260603835,21.600078732120526,4.5186788004143015,4.518678800414548,22.685909295535648,2071514044225530.5,154094774545551.72,753128684181.1843,0.07438751138332861,1917419269679978.8,0.9256124886166713,1,2435303664862008.0,363789620636477.5,376305522449670.75,1.0344042300912701,1.0353310656035544,12515901813193.25,12853074952599.555,55075145899845.01,0.026232877396888028,12515901813194.998,0.026939580098885408,0.02623287739702404,0,0,2823,2.0442047350091066,2.087737846749409,2.4863730624342786,2.5376325097238697,3.017605181444338,1.4449006355972749,1.576823720220401,1.5929948212630305,1.7371255514338444,1.7667550946385744,1.7675464316604452,4.017573248775494,4.007213076857858,4.046947264701445,1.009915666345036,1.0025853808417295,1.5715738347064603,2.5564012075359472,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.771322829412281,1.7721162123417276,4.516534857354339
SCA3-7,moderate,SAA,search_unique_customer_set_A_only,search_unique_customer_set_A_only,465,382490506686304.4,26309025450174.93,0.06878347302813453,0.9027558898637202,356181481236129.44,nan,nan,0.0,23.21436481302428,nan,23.21436481302428,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.017573248775494,4.007213076857858,4.046947264701445,1.009915666345036,1.0025853808417295,1.5715738347064603,2.5564012075359472,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,nan,nan,nan
SCA3-8,moderate,-,train_random_unique,train_random_unique,200,476261500525059.2,1705668272279.119,0.0035813692066200774,0.9910478757427549,474555832252780.06,220737038088367.84,0.4651445058434949,22.05274765942639,0.0,0.0,22.052747659426412,340370544169420.56,27214337465112.297,142992276629.41858,0.07995503116029415,313156206704308.25,0.9200449688397058,1,372946343153267.25,32575798983846.688,32575798983846.688,1.0,1.0,0.0,0.0,nan,nan,0.0,nan,nan,0,0,200,2.2445733122375624,2.274239262546548,2.797559926416708,2.9353468072373747,3.649907050781383,1.5080577736094813,1.6725907785103251,1.7132850416963665,1.9104729913771048,1.9104729913771048,1.9104729913771048,4.0170180819192325,4.007213076857858,4.046947264701445,1.009915666345036,1.0024468389559815,1.5715738347064603,2.5560479521915265,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.915147611116757,1.915147611116757,4.883260577326668
SCA3-8,moderate,SAA,search_call_weighted,search_call_weighted,2787,2469171182930446.5,195029003690068.8,0.07898561470274641,0.8912266694742464,2274142179240377.5,1106693761250384.5,0.4866422914771533,21.904996203839527,4.616086889325154,4.616086889324832,22.31694727589806,1819219478917864.0,158598342544089.6,1286859711321.7651,0.08717933398472047,1660621136373774.5,0.9128206660152796,1,2235624740246184.8,416405261328320.75,427961879528081.25,1.0277532953423671,1.0282764188870324,11556618199760.5,11774449596083.799,34919242918372.695,0.018500346410930332,11556618199758.209,0.018849060560624315,0.018500346410735828,0,0,2787,1.791787633309527,1.771038493275625,2.072214277832458,2.151457050560789,2.730385284977705,1.3308037020070334,1.4395187650966537,1.4667845953434975,1.6523877526106592,1.6751604323736113,1.6755867041185077,4.0170180819192325,4.007213076857858,4.046947264701445,1.009915666345036,1.0024468389559815,1.5715738347064603,2.5560479521915265,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.679259280177062,1.6796865949402695,4.281790392760842
SCA3-8,moderate,SAA,search_unique_ordered_route,search_unique_ordered_route,2628,2334164134989948.0,184988591922272.22,0.07925260659660888,0.891527140700464,2149175543067675.8,1047460943424627.5,0.48737803052118756,21.928426514846404,4.626648431754631,4.626648431754499,22.321875963112497,1716851196754973.5,152061967627293.56,1218883997052.947,0.08857026626111011,1564789229127680.0,0.9114297337388899,1,2111433969218518.5,394582772463545.0,405553825671947.5,1.027804187040163,1.0282897866874654,10971053208402.5,11162662463542.371,30668043694888.918,0.017165192960545105,10971053208402.232,0.017464982759642582,0.01716519296052114,0,0,2628,1.792804367868798,1.7706554657558624,2.0803845942950003,2.155659322462025,2.730385284977705,1.3306597857503926,1.4423538337048742,1.468216373489423,1.6523877526106592,1.6752019066766053,1.675597595565331,4.0170180819192325,4.007213076857858,4.046947264701445,1.009915666345036,1.0024468389559815,1.5715738347064603,2.5560479521915265,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.679300855960996,1.6796975130367093,4.281896403068077
SCA3-8,moderate,SAA,search_unique_customer_set_A_only,search_unique_customer_set_A_only,339,257804543848175.34,18829303604164.984,0.07303712852809073,0.8977576316925323,238975240244010.38,nan,nan,0.0,22.06382436189359,nan,22.06382436189359,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.0170180819192325,4.007213076857858,4.046947264701445,1.009915666345036,1.0024468389559815,1.5715738347064603,2.5560479521915265,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,nan,nan,nan
SCA3-9,moderate,-,train_random_unique,train_random_unique,200,384602886854698.94,1331553016628.3945,0.003462150342962581,0.9907109868352757,383271333838070.56,168935112084309.12,0.44077158182584825,22.52424331099486,0.0,0.0,22.52424331099486,296272620923868.75,22769677095341.746,131730774902.8856,0.07685380115225943,273502943828527.0,0.9231461988477405,1,323941161342358.44,27668540418489.688,27668540418489.688,1.0,1.0,0.0,0.0,nan,nan,0.0,nan,nan,0,0,200,2.198795603584499,2.2266840228833487,2.781331265511511,2.8944144818094713,3.204227614786417,1.492206731592503,1.6677292393265162,1.7012976637690866,1.7900356462334532,1.7900356462334532,1.7900356462334532,4.01784670660566,4.007213076857858,4.046947264701445,1.009915666345036,1.0026536222416553,1.5715738347064603,2.5565752100703025,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.7947857246376542,1.7947857246376542,4.57636075830262
SCA3-9,moderate,SAA,search_call_weighted,search_call_weighted,2670,1762505489595727.8,123217160885386.36,0.06991022814553,0.8926341778518199,1639288328710341.5,786996110143034.6,0.48008400740715274,24.690269469902756,4.551518004206314,4.551518004206251,23.132884258028657,1423672016890694.2,123740283887460.73,636664230014.2324,0.08691628578730518,1299931733003233.5,0.9130837142126949,1,1723765801358968.2,300093784468274.0,308866125432450.0,1.0292319981892308,1.0298615410333645,8772340964176.0,8961262858757.012,30637183031710.492,0.02108206148610689,8772340964175.529,0.021536086587664625,0.021082061486054487,0,0,2670,1.8605434504250014,1.8453828916716941,2.2612967462430302,2.317542147104246,2.6035035813558016,1.3584487070868652,1.5037608673697067,1.5223475751912976,1.6135375983706737,1.6369511884389376,1.6374517429167093,4.01784670660566,4.007213076857858,4.046947264701445,1.009915666345036,1.0026536222416553,1.5715738347064603,2.5565752100703025,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.6412950385210834,1.6417969212813504,4.184988828458108
SCA3-9,moderate,SAA,search_unique_ordered_route,search_unique_ordered_route,2523,1655813259840386.8,114459986220430.97,0.0691261442316656,0.8940737360900987,1541353273619955.8,740656339757741.6,0.48052341564647805,24.641808699238286,4.525286988264588,4.525286988264208,23.117362561340347,1331290984598800.0,116777476815972.4,605980663854.4319,0.08771746985965255,1214513507782827.5,0.9122825301403473,1,1611287212547523.5,279996227948723.5,288114346416588.5,1.0289936708338503,1.029584677311928,8118118467865.0,8283598052419.992,27188777201469.52,0.01997677621601473,8118118467863.383,0.020383982472050817,0.01997677621581947,0,0,2523,1.866284513746101,1.8555848403028643,2.266000897170092,2.3236348733142345,2.6035035813558016,1.3621985318971916,1.5053241810213884,1.5243473522030224,1.6135375983706737,1.6367616525347795,1.63723162524142,4.01784670660566,4.007213076857858,4.046947264701445,1.009915666345036,1.0026536222416553,1.5715738347064603,2.5565752100703025,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.6411049996602343,1.6415762194969021,4.18450426566412
SCA3-9,moderate,SAA,search_unique_customer_set_A_only,search_unique_customer_set_A_only,301,177017178487864.1,10837107264554.93,0.061220653029998996,0.903388682001227,166180071223309.16,nan,nan,0.0,22.952038987008493,nan,22.952038987008493,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.01784670660566,4.007213076857858,4.046947264701445,1.009915666345036,1.0026536222416553,1.5715738347064603,2.5565752100703025,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,nan,nan,nan
SCA8-0,moderate,-,train_random_unique,train_random_unique,200,33136206792208.17,435513932878.63226,0.01314314386102399,0.9623782916090157,32700692859329.54,14309788258076.824,0.43759893160778174,24.25959674853099,0.0,0.0,24.259596748531003,26855327440484.27,2625451680653.9624,25183136558.967583,0.0977627879039042,24229875759830.31,0.9022372120960959,1,30920945271618.47,4065617831134.199,4065617831134.199,1.0,1.0,0.0,0.0,nan,nan,0.0,nan,nan,0,0,200,1.7654796564694777,1.7408243631833669,2.3283266360877164,2.5096774771023256,3.0483134289927096,1.3194024095871435,1.525885495900018,1.584196024976958,1.7459419890112928,1.7459419890112928,1.7459419890112928,4.0179941965603,4.007213076857858,4.046947264701445,1.009915666345036,1.002690428358977,1.5715738347064603,2.556669058638778,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.7506393208516575,1.7506393208516575,4.463795861483418
SCA8-0,moderate,SAA,search_call_weighted,search_call_weighted,3800,333787349738848.25,23635553071960.11,0.07081021222180026,0.8549139635506052,310151796666888.1,145049793352951.53,0.4676735550519449,24.310764876738563,4.024509216642938,4.024509216643099,23.697646814643836,267034814899580.6,29129363624189.258,960259736306.8008,0.10908451632100279,237905451275391.34,0.8909154836789972,1,344839487633144.0,77804672733563.4,79077086956993.1,1.0163539563720931,1.0168447238506608,1272414223429.6875,1310598226487.9182,8712285813211.725,0.02913478920277806,1272414223429.658,0.030009097945564365,0.029134789202755505,0,0,3800,1.6813390993670547,1.6029067786242979,2.184025491314823,2.330266383886826,2.9342614185282683,1.2660595475060603,1.4778448796125887,1.5265210066968702,1.7129685982318148,1.7269187015465424,1.7273355903903054,4.0179941965603,4.007213076857858,4.046947264701445,1.009915666345036,1.002690428358977,1.5715738347064603,2.556669058638778,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.731564852594831,1.7319828630481617,4.4151596110287
SCA8-0,moderate,SAA,search_unique_ordered_route,search_unique_ordered_route,2826,258596481113127.0,17736510500185.64,0.06858759416925914,0.8584698422621289,240859970612941.38,111198600235150.97,0.4616732284412904,23.996719611378893,4.195148599199832,4.195148599199809,23.276447825432793,207984347314525.16,21850257323663.492,731004655626.4957,0.10505721995809787,186134089990861.66,0.8949427800419021,1,267148804311611.5,59164456997086.34,60242473759409.31,1.0182206820959425,1.018746226680798,1078016762322.9688,1109110322313.7043,6541287107804.653,0.028034686329478538,1078016762322.8528,0.028843299174433533,0.028034686329373996,0,0,2826,1.6713567429966028,1.5960886062743112,2.142433274275376,2.299555614451975,2.9342614185282683,1.263364001100408,1.4637049835148859,1.5164285404651152,1.7129685982318148,1.7285038799556283,1.7289498975449575,4.0179941965603,4.007213076857858,4.046947264701445,1.009915666345036,1.002690428358977,1.5715738347064603,2.556669058638778,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.7331542958128627,1.733601513380563,4.419212387619631
SCA8-0,moderate,SAA,search_unique_customer_set_A_only,search_unique_customer_set_A_only,666,57454339630334.516,3496945902853.5103,0.06086478280584408,0.8647648571130994,53957393727481.01,nan,nan,0.0,23.662284246427326,nan,23.662284246427326,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.0179941965603,4.007213076857858,4.046947264701445,1.009915666345036,1.002690428358977,1.5715738347064603,2.556669058638778,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,nan,nan,nan
SCA8-1,moderate,-,train_random_unique,train_random_unique,200,27769933638408.633,394289153545.9061,0.014198419005242572,0.9633963476633015,27375644484862.727,11905191379681.266,0.43488259742210644,24.806918589678833,0.0,0.0,24.806918589678833,23040900047638.33,2267133197290.579,31323319119.621387,0.09839603455607882,20773766850347.75,0.9016039654439212,1,26574333892097.277,3533433844458.949,3533433844458.949,1.0,1.0,0.0,0.0,nan,nan,0.0,nan,nan,0,0,200,1.7957202365931013,1.8169902972215326,2.238552901321389,2.483560367300767,2.82543864115441,1.3479574676838864,1.4961677317267372,1.5759315854959566,1.6809041142059264,1.6809041142059264,1.6809041142059264,4.0164274060245555,4.007213076857858,4.046947264701445,1.009915666345036,1.0022994357899038,1.5715738347064603,2.5556721022749445,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.684769245285528,1.684769245285528,4.295839751275263
SCA8-1,moderate,SAA,search_call_weighted,search_call_weighted,4700,296583094302963.0,22531296623126.797,0.07596959184770936,0.8641285040202445,274051797679836.2,130781667223817.14,0.4772151408275167,25.174186062445475,2.5420276801044053,2.5420276801032453,25.124876276594563,236149428194856.38,29195843280740.45,770543704583.3723,0.12363291964717267,206953584914115.94,0.8763670803528274,1,305478472804177.0,69329044609320.625,69781787851448.09,1.0065303545531132,1.0066785563635263,452743242127.46875,463017932052.7764,5993764849571.307,0.022190695466584146,452743242127.0257,0.02269429771502777,0.022190695465627307,0,0,4700,1.679430180401389,1.6833980127982757,1.9672620589517924,2.0542690932959333,3.4205769558170314,1.2974582738537044,1.4025911925225254,1.4332721630227572,1.8494801852999214,1.8555092390270456,1.855645836848248,4.0164274060245555,4.007213076857858,4.046947264701445,1.009915666345036,1.0022994357899038,1.5715738347064603,2.5556721022749445,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.8597758633797614,1.8599127752988829,4.742073197694832
